55557.8375262698
22933.196606505808
18399.19298752536
17557.178450795134
17148.91907004955
16912.793428644618
16716.757359664694
16577.933352773693
16489.1013130731
16419.984568355074
16387.52302732908
16362.381726662865
16340.128159124022
16326.630988123
16316.996673819664
16315.870940846715
16315.674146049507
16315.603546959503
16315.577281758031
